ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags
2613,314,259,2,78,2014,2,1,1.4,131893,4.0,1,2,0
2614,16041,586,2,50,2012,3,2,1.8,80497,4.0,1,2,4
2615,7840,0,21,124,2004,8,6,2.3,150783,4.0,1,2,2
2616,862,753,5,7,2012,3,2,2.4,289920,4.0,1,2,12
2617,35,0,6,28,2013,2,1,1.3,240000,4.0,3,2,4
2618,8000,1236,6,44,2011,2,2,1.3,203000,4.0,3,1,2
2619,10300,0,8,137,2006,8,4,1.6,350000,4.0,4,2,6
2620,314,891,33,539,2016,2,2,2.0,59408,4.0,1,2,12
2621,4861,308,3,30,2015,3,1,1.5,49272,4.0,1,2,0
2622,17405,706,18,278,2011,1,3,2.0,47232,4.0,1,2,4
2623,3763,0,7,290,1997,3,2,2.3,105000,4.0,1,3,4
2624,16891,1003,5,254,2016,3,3,1.6,43840,4.0,1,2,4
2625,32910,777,5,24,2014,8,3,2.5,140000,4.0,1,2,4
2626,20071,753,18,178,2012,3,1,2.4,100000,4.0,1,2,8
2627,21169,0,4,541,2004,4,3,2.0,239000,4.0,4,3,4
2628,6899,0,16,83,2002,6,4,2.0,188645,4.0,1,1,2
2629,25716,1051,5,7,2016,3,2,2.4,51000,4.0,2,2,16
2630,8154,1172,1,374,2011,3,2,3.5,259066,6.0,1,1,12
2631,51272,891,3,30,2016,3,2,2.0,42378,4.0,1,2,4
2632,13771,790,5,14,2009,3,2,1.6,143091,4.0,1,2,4
2633,21639,0,4,543,2013,2,1,2.0,125000,4.0,1,2,4
2634,17562,1131,4,40,2013,3,1,2.0,218400,4.0,1,2,6
2635,1019,1055,1,1,2013,1,1,3.5,138038,6.0,1,2,12
2636,10192,881,1,277,2015,3,1,2.5,98032,4.0,1,2,12
2637,15994,1172,7,10,2011,7,3,3.5,170429,6.0,1,3,12
2638,2901,125,15,37,2013,1,2,1.6,166013,4.0,1,2,0
2639,549,1203,2,435,2011,1,2,3.6,248954,6.0,1,2,12
2640,17562,562,2,50,2015,3,2,1.4,100000,4.0,2,2,8
2641,8467,781,12,91,2012,3,2,2.5,188485,4.0,2,2,12
2642,10036,0,6,6,2006,2,1,1.7,27500,4.0,1,2,6
2643,24462,0,7,545,2006,1,2,5.0,216000,8.0,2,1,12
2644,11760,986,1,387,2010,3,1,2.4,156000,4.0,2,2,12
2645,54568,1360,1,17,2013,1,2,4.6,202651,8.0,1,1,0
2646,18189,769,2,45,2011,1,3,2.2,70479,4.0,1,2,4
2647,27174,765,2,45,2015,1,3,2.0,101537,4.0,1,2,4
2648,17240,0,12,91,2012,3,2,2.5,109000,5.0,2,2,12
2649,22649,642,2,51,2012,1,3,2.0,129760,4.0,1,2,4
2650,14113,761,6,6,2010,3,1,1.8,312000,4.0,3,2,8
2651,4704,781,2,50,2018,3,2,1.4,41822,4.0,1,2,12
2652,38445,891,2,45,2016,1,3,2.0,54472,4.0,1,2,4
2653,19757,0,1,548,1998,1,2,4.7,404800,8.0,1,1,2
2654,2800,0,29,319,1999,3,2,1.6,10000,9.0,4,1,6
2655,13799,639,4,220,2014,3,2,2.0,8640,4.0,1,1,4
2656,8938,0,7,549,2000,7,2,2.0,189622,4.0,4,3,4
2657,470,934,6,8,2015,3,2,2.5,210450,4.0,1,2,12
2658,15053,0,4,220,2012,3,2,2.0,200000,4.0,1,2,4
2659,18817,0,7,443,2007,3,2,2.5,255000,6.0,2,3,6
2660,157,1131,4,40,2013,3,1,2.0,339920,4.0,1,2,0
2661,12000,2670,3,550,2010,8,2,2.4,171000,4.0,1,2,2
2662,9722,765,5,7,2015,3,6,2.0,705856,4.0,1,2,4
2663,8900,1266,6,28,2014,3,1,1.5,138000,4.0,1,2,4
2664,9408,0,11,22,1994,1,2,4.0,335000,6.0,1,1,0
2665,9408,0,7,393,1999,3,2,3.2,150000,6.0,2,3,6
2666,83251,2578,2,308,2016,9,2,6.2,81142,4.0,1,2,4
2667,1803,779,6,8,2013,3,1,2.5,136861,4.0,1,2,0
2668,29793,1053,7,10,2014,3,3,3.5,219030,6.0,1,1,12
2669,40769,0,6,76,2015,1,2,2.5,60800,4.0,2,1,8
2670,22266,353,6,6,2015,2,1,1.8,159000,4.0,1,2,12
2671,9408,641,2,50,2012,3,3,2.0,52312,4.0,1,2,4
2672,23678,831,5,14,2017,3,6,1.6,110000,4.0,1,2,4
2673,20698,891,5,7,2016,3,6,2.0,26729,4.0,1,2,4
2674,5331,0,12,537,1999,11,3,1.9,260000,4.0,4,2,2
2675,11704,790,2,55,2009,3,2,1.6,119806,4.0,1,2,4
2676,1960,751,2,45,2013,1,2,2.4,132429,4.0,1,2,12
2677,20385,0,7,129,2007,3,2,3.0,1000,6.0,2,3,0
2678,3607,707,5,7,2011,3,2,2.0,169765,4.0,1,2,12
2679,24239,501,6,28,2014,2,2,1.5,14486,4.0,1,2,4
2680,20491,1003,5,14,2016,3,3,1.6,50051,4.0,1,2,4
2681,28532,502,6,28,2013,2,2,1.5,59000,4.0,1,2,4
2682,1490,586,1,110,2012,2,1,1.8,174106,4.0,1,2,0
2683,22197,503,6,28,2012,2,2,1.5,64400,4.0,1,2,4
2684,37580,765,5,43,2015,1,3,2.0,60000,4.0,1,2,4
2685,5018,815,6,6,2011,1,1,1.8,489584,4.0,1,2,12
2686,10663,1032,15,320,2012,2,2,1.2,181000,4.0,1,2,4
2687,50184,891,5,43,2016,1,3,2.0,121764,4.0,1,2,4
2688,10976,0,26,552,1984,1,4,1.6,100000,4.0,4,1,0
2689,19613,694,2,45,2014,1,3,2.2,195691,4.0,1,2,4
2690,45473,0,10,553,2006,3,2,5.0,97000,10.0,4,3,10
2691,25729,831,5,14,2017,3,2,1.6,56378,4.0,1,2,4
2692,6586,1018,10,297,2011,7,2,3.0,143950,6.0,1,1,12
2693,18660,639,19,478,2014,1,2,2.0,83516,4.0,1,1,8
2694,57842,879,5,43,2019,1,2,1.6,32724,4.0,1,2,4
2695,3450,915,10,38,2014,3,2,3.0,0,6.0,1,3,12
2696,17694,691,3,3,2017,2,2,1.3,69968,4.0,1,2,4
2697,11290,0,7,143,1999,7,2,3.2,237000,6.0,2,3,12
2698,627,584,12,25,2014,3,3,1.8,213698,4.0,1,2,12
2699,4861,781,16,54,2012,1,2,2.5,260133,4.0,1,1,0
2700,31988,1017,1,175,2017,1,2,2.0,54120,4.0,1,1,12
2701,34406,770,5,43,2016,1,3,1.7,101248,4.0,1,2,4
2702,392,1304,10,163,2013,3,2,4.4,87243,8.0,1,3,12
2703,8154,0,6,554,2003,6,2,2.0,112000,4.0,1,2,4
2704,29793,0,5,43,2010,1,2,2.4,180000,4.0,2,1,10
2705,14113,761,6,6,2010,2,1,1.8,196121,4.0,1,2,8
2706,29633,891,5,43,2016,1,3,2.0,27243,4.0,1,2,4
2707,392,1514,1,17,2011,3,2,4.6,202048,8.0,1,1,0
2708,11447,1266,6,555,2014,3,1,1.5,133000,4.0,1,2,5
2709,20071,0,5,556,2013,3,2,1.8,123200,4.0,1,2,6
2710,784,1301,10,21,2014,3,2,4.4,247877,8.0,1,1,0
2711,8624,0,3,156,2009,2,1,1.3,180000,4.0,3,2,4
2712,13328,1399,1,1,2010,1,1,3.5,186005,6.0,1,1,12
2713,17562,777,6,8,2014,3,2,2.5,88000,4.0,2,2,10
2714,36068,777,5,24,2014,8,3,2.5,85933,4.0,1,2,4
2715,47217,1249,5,24,2017,6,3,2.5,39071,4.0,1,2,4
2716,37000,1091,5,24,2016,6,3,2.5,90000,4.0,1,2,4
2717,16621,1017,7,33,2017,3,2,2.0,70880,4.0,1,3,12
2718,6523,687,17,55,2010,3,2,1.6,36125,4.0,1,2,4
2719,12231,815,2,50,2011,3,2,1.8,130000,4.0,1,2,8
2720,27946,380,5,14,2014,3,3,1.6,102152,4.0,1,2,4
2721,23239,583,5,14,2011,3,2,1.6,137213,4.0,1,2,4
2722,119172,0,1,558,2016,1,2,3.5,52000,6.0,2,1,8
2723,12544,994,8,559,2008,2,2,1.8,168000,4.0,4,2,4
2724,17245,0,4,205,2016,2,2,1.6,73600,4.0,2,2,12
2725,2352,0,12,101,1991,3,4,1.8,234000,4.0,4,2,0
2726,79902,1011,4,66,2016,1,2,2.3,125072,4.0,1,2,4
2727,549,1677,12,560,2003,3,2,2.0,0,4.0,1,2,12
2728,8624,0,7,180,2000,3,6,2.6,196600,6.0,4,3,6
2729,70,0,5,14,2014,3,2,1.8,0,6.0,1,2,6
2730,17249,0,6,6,2010,2,1,1.8,179200,4.0,3,3,4
2731,9565,915,13,105,2014,2,2,3.0,191373,6.0,1,1,0
2732,12281,761,2,55,2010,3,2,1.8,128257,4.0,1,2,4
2733,9938,639,5,7,2014,3,6,2.0,377942,4.0,1,2,4
2734,470,1211,10,21,2010,1,3,3.0,265210,6.0,1,1,0
2735,17540,1131,18,178,2013,3,2,2.0,41412,4.0,1,2,4
2736,470,1327,6,8,2018,3,2,2.5,44845,4.0,1,2,12
2737,1098,1091,6,8,2016,3,2,2.5,114389,4.0,1,2,12
2738,37580,891,5,43,2016,1,3,2.0,99000,4.0,1,2,4
2739,14269,1324,6,18,2010,1,1,3.3,300366,6.0,1,1,12
2740,18000,2421,15,196,2016,1,2,2.0,22000,4.0,1,1,8
2741,1725,473,2,50,2014,3,2,1.4,184835,4.0,1,2,12
2742,13485,0,7,47,2003,1,4,3.7,235200,6.0,2,1,12
2743,25089,0,7,562,2008,3,2,3.5,63000,6.0,2,3,0
2744,29777,1131,5,5,2013,1,3,2.0,182217,4.0,1,2,4
2745,22580,1172,6,18,2011,1,2,3.5,368064,6.0,1,1,12
2746,7840,0,6,44,2004,2,2,1.3,170342,4.0,3,2,4
2747,36166,831,2,51,2017,1,3,1.6,71400,4.0,1,2,4
2748,34497,0,4,40,2015,3,5,2.0,78000,4.0,1,2,0
2749,17186,642,5,7,2012,3,2,2.0,157367,4.0,1,2,4
2750,17158,125,5,14,2013,3,2,1.6,117500,4.0,1,2,4
2751,5018,830,2,154,2019,7,2,1.5,8710,4.0,1,2,12
2752,49858,749,5,5,2014,1,2,2.4,87000,4.0,1,2,4
2753,16621,1296,6,76,2008,1,2,2.4,113600,5.0,1,2,0
2754,30038,880,5,14,2018,3,3,1.6,60000,4.0,1,2,4
2755,16308,1327,6,8,2018,3,2,2.5,45371,4.0,1,2,12
2756,862,1131,2,154,2013,3,2,2.0,114107,4.0,1,2,12
2757,392,1053,7,10,2014,3,3,3.5,29675,6.0,1,1,12
2758,18817,0,6,6,2009,3,1,1.8,288034,4.0,1,2,8
2759,34406,777,5,24,2014,8,3,2.5,119884,4.0,1,2,4
2760,45044,1017,5,7,2017,3,2,2.0,95948,4.0,1,2,4
2761,1490,1360,1,17,2013,1,2,4.6,154115,8.0,1,1,0
2762,627,1055,7,10,2013,7,3,3.5,0,6.0,1,3,12
2763,282,1273,27,566,2015,1,2,3.5,0,6.0,1,1,12
2764,8467,0,16,54,2005,6,2,2.0,145576,4.0,1,1,4
2765,3136,0,39,567,2002,2,2,1.2,25000,4.0,4,2,2
2766,8467,765,5,7,2015,3,6,2.0,616691,4.0,1,2,4
2767,5018,1624,7,10,2009,3,3,3.5,109139,6.0,1,3,12
2768,251,586,1,110,2012,2,1,1.8,149981,4.0,1,2,0
2769,10663,380,4,205,2014,2,2,1.6,84800,4.0,1,2,8
2770,20,0,6,6,2008,2,1,1.5,135000,4.0,1,2,4
2771,14740,639,5,568,2014,2,2,2.0,51950,4.0,1,2,8
2772,6899,0,7,443,1996,3,2,2.3,210456,4.0,4,3,2
2773,15624,380,5,254,2014,3,3,1.6,126265,4.0,1,2,4
2774,10349,0,19,160,2010,3,2,1.3,89617,4.0,3,2,8
2775,1568,639,12,25,2014,3,3,2.0,82392,4.0,1,2,12
2776,14740,586,5,14,2012,3,2,1.8,129000,4.0,2,2,11
2777,549,780,2,50,2019,3,2,1.4,14074,4.0,1,2,12
2778,10976,765,5,7,2015,3,6,2.0,620755,4.0,1,2,4
2779,6586,0,7,58,1998,3,4,3.2,0,6.0,1,3,6
2780,46101,0,6,8,2015,3,1,2.5,89600,6.0,1,3,10
2781,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
2782,111332,0,6,519,2013,1,2,4.7,180000,8.0,2,1,8
2783,16621,642,2,51,2012,1,3,2.0,198000,4.0,1,2,4
2784,2430,87,7,95,2013,7,2,0.0,121600,4.0,1,3,12
2785,17249,0,4,40,2009,3,1,2.5,245000,4.0,1,2,10
2786,19757,585,6,6,2013,3,2,1.8,137568,4.0,1,2,6
2787,1000,0,29,570,1983,3,2,1.3,0,4.0,4,1,0
2788,11604,0,11,22,2001,1,4,4.7,297600,8.0,1,1,12
2789,51746,0,30,571,1953,3,2,2.0,0,4.0,4,3,0
2790,32302,0,6,8,2013,3,1,2.5,73600,6.0,1,2,6
2791,40390,891,5,5,2016,1,3,2.0,134413,4.0,1,2,4
2792,9879,761,6,6,2010,2,1,1.8,146000,4.0,1,2,12
2793,15681,382,28,572,2015,3,1,2.0,137666,4.0,2,2,10
2794,16621,0,5,14,2014,3,2,1.8,105600,4.0,2,2,0
2795,17719,1017,5,232,2017,3,2,2.0,53895,4.0,1,2,8
2796,7527,0,21,453,2002,3,2,2.3,150000,4.0,2,2,2
2797,18245,0,6,6,2010,3,1,1.8,172707,4.0,3,2,4
2798,14113,586,5,14,2012,3,2,1.8,135456,4.0,1,2,12
2799,16800,707,20,130,2011,3,3,2.0,173987,4.0,1,2,4
2800,18817,0,10,396,2006,3,2,4.0,180000,8.0,2,3,12
2801,13485,0,10,573,2009,7,2,2.8,163000,6.0,1,3,6
2802,26343,890,18,178,2016,3,2,2.0,27390,4.0,1,2,4
2803,6899,760,2,50,2010,3,2,1.8,150001,4.0,1,2,4
2804,16091,836,5,59,2010,7,2,2.0,100000,4.0,1,2,4
2805,52263,891,5,5,2016,1,3,2.0,108025,4.0,1,2,4
2806,15367,0,10,163,2005,3,2,5.0,177000,8.0,2,3,12
2807,2666,155,12,159,2015,2,2,0.2,104618,4.0,1,2,12
2808,27598,891,5,14,2016,3,2,2.0,41000,4.0,1,2,8
2809,49751,765,5,7,2015,3,2,2.0,24148,4.0,1,2,4
2810,9408,642,12,25,2012,3,3,2.0,119619,4.0,1,2,12
2811,20297,836,5,7,2010,3,2,2.0,155590,4.0,1,2,4
2812,58579,891,5,5,2016,1,3,2.0,35000,4.0,1,2,4
2813,17562,0,10,21,2004,1,2,4.4,141454,8.0,2,1,16
2814,3900,0,8,288,2000,3,2,1.8,156000,4.0,4,2,2
2815,8467,0,15,574,2002,1,2,2.0,254321,4.0,4,1,6
2816,23521,585,1,110,2013,2,1,1.8,125000,4.0,1,2,12
2817,157,919,10,21,2012,1,3,3.0,296395,6.0,1,1,0
2818,17249,1141,11,268,2009,1,2,2.4,54575,4.0,1,2,4
2819,14583,1172,7,10,2011,3,3,3.5,230696,6.0,1,1,12
2820,10976,0,6,575,1998,1,2,3.4,262000,6.0,1,1,0
2821,6586,1077,6,13,2019,7,2,2.0,5219,4.0,1,2,12
2822,12701,1024,5,24,2010,1,3,2.5,56765,4.0,1,2,4
2823,58018,0,6,76,2018,1,2,2.5,1358,4.0,2,1,12
2824,18531,583,5,14,2011,3,2,1.6,165845,4.0,1,2,4
2825,10976,0,7,262,1998,3,2,1.8,0,4.0,4,3,2
2826,3607,781,6,8,2012,3,1,2.5,156518,4.0,1,2,12
2827,9408,0,37,576,1999,1,2,3.2,170000,6.0,1,1,4
2828,10036,988,6,6,2007,2,2,1.5,240000,4.0,3,2,0
2829,11604,0,6,48,2008,7,2,1.5,0,4.0,4,2,2
2830,28222,0,5,14,2016,3,2,2.0,71200,4.0,2,2,12
2831,61154,609,6,8,2018,3,1,2.5,32000,4.0,1,2,12
2832,4861,333,4,40,2014,3,1,2.0,124493,4.0,1,2,0
2833,41720,891,5,5,2016,1,3,2.0,113120,4.0,1,2,4
2834,21326,0,6,578,2013,2,1,1.5,87000,4.0,1,2,6
2835,13172,449,12,25,2016,3,2,1.4,45312,4.0,2,3,10
2836,15292,836,5,59,2010,7,2,2.0,146691,4.0,1,2,4
2837,25,0,6,121,2003,2,2,1.5,146000,4.0,1,2,5
2838,10976,0,3,156,2009,2,1,1.3,200000,4.0,1,2,2
2839,48873,639,20,88,2014,1,3,2.0,52576,4.0,1,2,4
2840,8154,1750,1,15,2008,1,1,3.3,224629,6.0,1,1,12
2841,11917,585,5,14,2013,3,2,1.8,80000,4.0,2,2,12
2842,282,761,6,6,2010,2,1,1.8,423418,4.0,1,2,12
2843,21326,0,6,27,2015,3,1,1.5,79500,4.0,1,2,10
2844,4861,1058,7,10,2012,3,3,3.5,128202,6.0,1,3,12
2845,17562,0,18,178,2013,3,2,2.4,120000,4.0,1,2,8
2846,26594,642,5,5,2012,1,3,2.0,138525,4.0,1,2,4
2847,27911,1172,1,9,2011,1,2,3.5,900000,12.0,2,2,12
2848,706,431,10,21,2016,1,1,2.0,73856,4.0,1,1,12
2849,39515,889,18,274,2016,1,3,2.0,21683,4.0,1,2,4
2850,220,574,3,156,2010,2,1,1.3,184250,4.0,1,2,0
2851,17562,1017,5,14,2017,3,2,2.0,44000,4.0,1,2,6
2852,17249,584,12,25,2014,3,2,1.8,107200,4.0,1,3,8
2853,314,781,16,54,2012,1,2,2.5,204579,4.0,1,1,0
2854,19306,502,6,28,2013,3,2,1.5,48300,4.0,1,2,4
2855,188,382,2,78,2017,2,1,1.5,125358,4.0,1,2,0
2856,10663,0,7,180,2001,3,2,2.4,240000,6.0,2,3,8
2857,90,0,1,387,2011,3,1,2.5,85000,4.0,1,2,8
2858,4391,0,12,199,1995,3,2,1.8,107000,4.0,4,2,2
2859,25089,781,6,415,2012,3,1,2.5,95000,4.0,2,2,12
2860,22649,707,5,43,2011,1,3,2.0,191264,4.0,1,2,4
2861,10515,639,5,7,2014,3,6,2.0,55210,4.0,1,2,4
2862,20266,531,5,14,2012,3,2,1.6,98252,4.0,1,2,4
2863,31248,751,11,268,2013,1,2,2.4,59897,4.0,1,2,4
2864,6272,1292,7,153,2016,1,2,3.0,59099,6.0,1,1,0
2865,8781,1236,3,3,2011,2,1,1.3,111000,4.0,1,2,4
2866,10672,1347,5,24,2008,8,3,2.5,66846,4.0,1,2,4
2867,188,1172,1,1,2011,1,1,3.5,101816,6.0,1,1,12
2868,4000,0,15,74,2002,8,4,2.0,281000,4.0,1,2,4
2869,314,1024,4,40,2010,3,2,2.5,168960,4.0,1,2,12
2870,24273,562,2,171,2015,2,2,1.4,58052,4.0,1,2,4
2871,26657,934,6,8,2015,3,2,2.5,118000,4.0,2,2,12
2872,4704,0,8,224,2003,2,2,1.2,22863,4.0,4,2,4
2873,23935,494,15,227,2015,2,2,1.2,23603,4.0,1,2,4
2874,14113,0,6,6,2008,2,6,1.5,120000,4.0,1,2,4
2875,18531,583,5,14,2011,3,2,1.6,89323,4.0,1,2,4
2876,19757,0,6,8,2010,3,1,2.4,165000,4.0,1,2,12
2877,15681,891,5,7,2016,3,6,2.0,257102,4.0,1,2,4
2878,20385,0,6,6,2010,3,1,1.8,174309,4.0,1,2,7
2879,20385,308,6,6,2014,2,1,1.8,155000,4.0,2,2,8
2880,39559,765,5,5,2015,1,3,2.0,129254,4.0,1,2,4
2881,124989,1077,3,30,2019,6,2,2.0,5492,4.0,1,2,4
2882,19601,707,5,5,2011,1,3,2.0,58548,4.0,1,2,4
2883,10000,1268,3,156,2012,2,1,1.5,102000,4.0,1,2,8
2884,13328,0,4,11,1999,4,3,2.5,395000,4.0,4,3,2
2885,392,779,6,8,2013,3,1,2.5,232032,4.0,1,2,12
2886,16621,0,6,8,2008,3,1,2.4,145567,4.0,1,2,10
2887,15681,0,4,580,2000,1,2,4.6,0,8.0,1,1,0
2888,19679,583,5,14,2011,3,2,1.6,133783,4.0,1,2,4
2889,9879,1202,3,263,2017,3,2,2.4,39762,4.0,1,2,12
2890,27654,629,5,14,2015,3,2,1.6,104674,4.0,1,2,4
2891,32929,0,7,10,2010,3,2,3.5,165000,6.0,2,1,16
2892,17663,501,6,28,2014,2,2,1.5,53800,4.0,1,2,4
2893,52959,765,5,5,2015,1,3,2.0,99106,4.0,1,2,4
2894,18189,831,5,581,2011,3,1,2.4,88400,4.0,2,2,10
2895,706,765,16,270,2015,3,2,2.0,111285,4.0,1,1,0
2896,862,2455,1,17,2008,1,2,4.7,280354,8.0,1,1,0
2897,14740,0,3,156,2011,2,1,1.3,136000,4.0,2,2,12
2898,5018,629,15,37,2015,1,2,1.6,111402,4.0,1,1,0
2899,27924,642,5,43,2012,1,3,2.0,105437,4.0,1,2,4
2900,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2,12
2901,16621,0,3,49,2005,1,2,2.4,120000,4.0,1,1,6
2902,10400,843,6,6,2008,2,1,1.5,288000,4.0,1,2,4
2903,1960,753,22,79,2012,1,2,2.4,212682,4.0,1,2,12
2904,24283,639,5,43,2014,1,3,2.0,189000,4.0,1,2,4
2905,3920,779,6,8,2013,3,2,2.5,308694,4.0,1,2,12
2906,9364,426,2,226,2015,2,2,1.0,53711,4.0,1,2,4
2907,23110,986,11,268,2010,1,2,2.4,121000,4.0,1,2,4
2908,4391,0,4,11,1991,4,3,2.5,0,4.0,4,3,1
2909,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2,12
2910,9722,1032,15,320,2012,2,2,1.2,69000,4.0,1,2,6
2911,5645,0,21,124,2004,8,4,2.3,16000,4.0,1,2,12
2912,36068,639,5,5,2014,1,3,2.0,151000,4.0,1,2,4
2913,251,557,6,8,2019,3,1,2.5,39552,4.0,1,2,12
2914,140,0,10,21,2008,1,2,3.0,240000,6.0,2,1,8
2915,392,1086,34,497,2012,3,2,3.6,258990,6.0,1,3,12
2916,10036,0,5,7,2006,3,6,3.3,243200,6.0,2,2,10
2917,7527,0,6,474,1998,11,2,2.0,123000,4.0,4,3,2
2918,8781,0,13,210,2002,3,2,3.0,265600,6.0,4,1,8
2919,4704,0,3,504,2005,1,2,3.5,145000,6.0,1,1,4
2920,15681,891,5,7,2016,3,6,2.0,267209,4.0,1,2,4
2921,35344,934,5,24,2015,6,3,2.5,90660,4.0,1,2,4
2922,8154,0,7,183,2000,3,6,2.6,314000,6.0,1,3,7
2923,15925,447,3,3,2013,2,2,1.3,86996,4.0,1,2,4
2924,23521,777,6,8,2014,3,2,2.5,47152,4.0,2,2,7
2925,314,1017,7,33,2017,3,2,2.0,26802,4.0,1,3,12
2926,15681,1131,4,40,2013,3,2,2.0,134982,4.0,1,2,0
2927,21953,0,4,4,2008,1,1,2.5,93000,4.0,1,1,10
2928,11290,891,5,7,2016,3,6,2.0,258906,4.0,1,2,4
2929,5959,966,17,55,2009,3,3,2.0,75644,4.0,1,2,4
2930,2274,1360,7,363,2013,1,2,4.6,230397,8.0,1,1,12
2931,11000,1845,6,584,2015,2,1,1.8,123000,4.0,1,2,6
2932,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2,12
2933,11604,380,4,205,2014,3,2,1.6,49000,4.0,2,2,10
2934,12544,0,1,209,2000,1,4,3.0,209123,4.0,2,1,9
2935,17249,0,7,306,2005,3,2,5.0,125000,8.0,2,3,12
2936,28059,639,2,51,2014,1,3,2.0,73650,4.0,1,2,4
2937,18826,707,5,7,2011,3,2,2.0,145219,4.0,1,2,4
2938,13485,0,6,6,2012,2,1,1.8,0,4.0,1,2,8
2939,19130,0,10,21,2007,1,2,3.0,310000,6.0,2,1,6
2940,21326,0,19,150,2012,1,2,2.4,7964,6.0,2,1,16
2941,34074,777,5,24,2014,8,3,2.5,126970,4.0,1,2,4
2942,11099,815,2,55,2011,3,2,1.8,142600,4.0,1,2,4
2943,314,586,6,6,2012,2,1,1.8,411923,4.0,1,2,12
2944,18817,609,6,8,2018,3,1,2.5,35058,4.0,1,2,12
2945,31675,784,3,30,2017,2,2,1.5,46935,4.0,1,2,4
2946,21012,0,6,6,2013,3,1,1.8,150000,4.0,1,2,8
2947,15367,0,4,586,2014,3,2,3.8,280000,6.0,1,1,8
2948,941,815,3,30,2011,3,2,1.8,177250,4.0,1,2,12
2949,470,382,18,178,2014,3,1,2.4,141410,4.0,1,2,12
2950,53154,1017,5,5,2017,1,3,2.0,105751,4.0,1,2,4
2951,12544,0,15,132,2004,8,2,3.5,122000,6.0,2,3,12
2952,16308,380,18,587,2014,2,2,1.6,100800,4.0,1,2,12
2953,11368,1047,5,14,2007,3,2,1.6,122587,4.0,1,2,4
2954,6899,0,3,3,2004,3,2,1.3,98000,4.0,1,2,4
2955,11133,394,6,8,2014,3,1,2.5,179381,4.0,1,2,12
2956,4234,1058,3,216,2012,3,2,3.5,236698,6.0,1,2,12
2957,3450,585,6,6,2013,2,1,1.8,74838,4.0,1,2,12
2958,43868,1003,20,130,2016,1,3,1.6,43300,4.0,1,2,4
2959,28225,0,1,110,2012,2,1,1.8,128297,4.0,1,2,4
2960,22266,0,6,6,2012,2,1,1.8,57000,4.0,3,2,12
2961,125,1324,6,18,2010,3,1,3.3,316912,6.0,1,1,12
2962,6429,961,2,45,2009,1,3,2.0,74594,4.0,1,2,4
2963,9252,1131,5,7,2013,3,6,2.0,102788,4.0,1,2,4
2964,25889,380,5,14,2014,3,2,1.6,147957,4.0,1,2,4
2965,7370,0,19,214,1999,1,2,1.8,156000,4.0,1,1,2
2966,17249,1511,11,228,2010,1,2,3.8,1000,6.0,1,1,0
2967,16151,638,18,178,2014,3,2,2.0,38878,4.0,1,2,4
2968,24860,1347,5,24,2008,8,3,2.5,134955,4.0,1,2,4
2969,22894,781,6,8,2012,3,2,2.5,200000,6.0,1,3,0
2970,10349,1820,1,237,2019,3,2,3.5,13147,6.0,1,2,12
2971,17000,2236,21,399,2015,3,3,2.2,59000,4.0,2,2,8
2972,314,1172,7,10,2011,3,3,3.5,132630,6.0,1,3,12
2973,7100,0,12,25,2002,3,2,2.0,20000,4.0,4,2,6
2974,55932,1079,5,7,2018,3,2,2.0,50310,4.0,1,2,4
2975,9252,765,5,7,2015,3,6,2.0,603970,4.0,1,2,4
2976,37633,0,1,591,2010,1,1,3.5,180800,8.0,1,2,8
2977,251,815,6,6,2011,2,1,1.8,230939,4.0,1,2,12
2978,8154,0,11,418,2002,1,2,3.7,208000,6.0,1,1,4
2979,3293,1273,1,9,2015,1,2,3.5,71939,6.0,1,1,12
2980,12544,765,5,7,2015,3,6,2.0,553481,4.0,1,2,4
2981,24123,707,20,88,2011,1,3,2.0,162977,4.0,1,2,4
2982,3800,0,8,592,2001,3,2,1.0,184592,3.0,4,2,4
2983,188,1185,4,4,2009,1,1,2.5,196682,4.0,1,2,0
2984,37633,1058,6,593,2012,1,2,3.5,134114,6.0,1,1,10
2985,14113,639,4,220,2014,2,2,2.0,13000,4.0,4,2,8
2986,157,1055,7,10,2013,3,3,3.5,237158,6.0,1,1,12
2987,1882,639,18,594,2014,3,2,2.0,89526,4.0,1,2,12
2988,39559,765,5,5,2015,1,3,2.0,99000,4.0,1,2,4
2989,470,574,3,30,2010,3,1,1.3,264132,4.0,1,2,12
2990,12544,353,6,6,2015,2,1,1.8,118410,4.0,2,2,12
2991,7840,0,7,58,2000,3,2,3.2,111111,6.0,2,3,6
2992,12500,0,15,221,2008,3,2,3.5,160000,6.0,3,2,4
2993,220,1185,4,4,2009,1,1,2.5,193614,4.0,1,2,0
2994,45633,765,20,88,2015,1,3,2.0,59077,4.0,1,2,4
2995,1725,1324,6,18,2010,3,1,3.3,226198,6.0,1,1,12
2996,14426,0,10,21,2001,1,4,4.4,3000,8.0,1,1,16
2997,15681,862,6,8,2011,3,2,2.5,165222,4.0,1,2,8
2998,39797,1003,20,130,2016,1,3,1.6,97181,4.0,1,2,4
