School DBN,Date,Enrolled,Absent,Present,Released
08X069,20190626,610,209,401,0
08X071,20180905,1583,94,1489,0
08X071,20180906,1580,88,1492,0
08X071,20180907,1581,102,1479,0
08X071,20180912,1585,60,1525,0
08X071,20180913,1583,60,1522,1
08X071,20180914,1584,73,1510,1
08X071,20180917,1585,85,1500,0
08X071,20180918,1586,98,1487,1
08X071,20180920,1586,81,1504,1
08X071,20180921,1585,87,1495,3
08X071,20180924,1579,61,1517,1
08X071,20180925,1579,85,1493,1
08X071,20180926,1578,80,1497,1
08X071,20180927,1575,78,1496,1
08X071,20180928,1573,101,1471,1
08X071,20181001,1572,78,1492,2
08X071,20181002,1572,58,1512,2
08X071,20181003,1571,63,1506,2
08X071,20181004,1571,60,1509,2
08X071,20181005,1572,75,1495,2
08X071,20181009,1571,84,1486,1
08X071,20181010,1571,74,1496,1
08X071,20181011,1571,78,1492,1
08X071,20181012,1570,81,1489,0
08X071,20181015,1567,64,1503,0
08X071,20181016,1567,69,1497,1
08X071,20181017,1567,64,1503,0
08X071,20181018,1567,67,1500,0
08X071,20181019,1567,72,1495,0
08X071,20181022,1566,85,1481,0
08X071,20181023,1568,62,1506,0
08X071,20181024,1568,58,1510,0
08X071,20181025,1568,49,1519,0
08X071,20181026,1567,95,1472,0
08X071,20181029,1567,93,1474,0
08X071,20181030,1566,55,1511,0
08X071,20181031,1566,175,1391,0
08X071,20181101,1566,136,1430,0
08X071,20181102,1565,105,1460,0
08X071,20181105,1565,94,1471,0
08X071,20181107,1565,56,1508,1
08X071,20181108,1565,70,1495,0
08X071,20181109,1566,81,1484,1
08X071,20181113,1565,106,1458,1
08X071,20181114,1568,84,1484,0
08X071,20181115,1568,266,1302,0
08X071,20181116,1568,348,1220,0
08X071,20181119,1565,59,1506,0
08X071,20181120,1564,71,1493,0
08X071,20181121,1564,132,1431,1
08X071,20181126,1567,92,1475,0
08X071,20181127,1567,148,1419,0
08X071,20181128,1568,82,1486,0
08X071,20181129,1570,72,1498,0
08X071,20181130,1569,88,1481,0
08X071,20181203,1567,112,1455,0
08X071,20181204,1567,54,1513,0
08X071,20181205,1567,80,1487,0
08X071,20181206,1567,86,1481,0
08X071,20181207,1568,96,1472,0
08X071,20181210,1568,93,1475,0
08X071,20181211,1568,64,1504,0
08X071,20181212,1568,83,1485,0
08X071,20181213,1568,86,1481,1
08X071,20181214,1568,101,1467,0
08X071,20181217,1568,105,1463,0
08X071,20181218,1568,95,1473,0
08X071,20181219,1569,99,1470,0
08X071,20181220,1569,103,1466,0
08X071,20181221,1568,312,1256,0
08X071,20190102,1568,202,1366,0
08X071,20190103,1571,112,1459,0
08X071,20190104,1571,144,1425,2
08X071,20190107,1571,100,1471,0
08X071,20190108,1571,101,1470,0
08X071,20190109,1571,111,1460,0
08X071,20190110,1571,92,1479,0
08X071,20190111,1571,133,1438,0
08X071,20190114,1570,113,1457,0
08X071,20190115,1570,92,1478,0
08X071,20190116,1571,89,1482,0
08X071,20190117,1570,89,1481,0
08X071,20190118,1570,182,1388,0
08X071,20190122,1571,132,1439,0
08X071,20190123,1571,91,1480,0
08X071,20190124,1571,124,1447,0
08X071,20190125,1571,99,1472,0
08X071,20190128,1573,121,1452,0
08X071,20190129,1573,82,1491,0
08X071,20190130,1571,126,1445,0
08X071,20190131,1572,594,978,0
08X071,20190201,1573,142,1431,0
08X071,20190204,1575,112,1463,0
08X071,20190206,1575,55,1520,0
08X071,20190207,1575,70,1505,0
08X071,20190208,1575,98,1477,0
08X071,20190211,1578,79,1499,0
08X071,20190212,1576,281,1294,1
08X071,20190213,1578,88,1490,0
08X071,20190214,1578,79,1499,0
08X071,20190215,1578,133,1445,0
08X071,20190225,1577,103,1474,0
08X071,20190226,1576,74,1502,0
08X071,20190227,1577,80,1497,0
08X071,20190228,1578,90,1488,0
08X071,20190301,1576,147,1429,0
08X071,20190305,1577,76,1501,0
08X071,20190306,1576,77,1499,0
08X071,20190307,1574,87,1487,0
08X071,20190308,1574,103,1471,0
08X071,20190311,1575,117,1458,0
08X071,20190312,1574,75,1499,0
08X071,20190313,1576,77,1499,0
08X071,20190314,1576,243,1333,0
08X071,20190315,1576,84,1492,0
08X071,20190318,1578,89,1489,0
08X071,20190319,1578,67,1511,0
08X071,20190320,1578,64,1514,0
08X071,20190321,1577,89,1488,0
08X071,20190322,1578,124,1453,1
08X071,20190325,1578,100,1478,0
08X071,20190326,1579,171,1408,0
08X071,20190327,1579,89,1490,0
08X071,20190328,1579,90,1489,0
08X071,20190329,1579,129,1450,0
08X071,20190401,1574,75,1499,0
08X071,20190402,1573,48,1525,0
08X071,20190403,1573,70,1503,0
08X071,20190404,1572,61,1511,0
08X071,20190405,1572,104,1468,0
08X071,20190408,1572,103,1468,1
08X071,20190409,1572,83,1488,1
08X071,20190410,1572,90,1482,0
08X071,20190411,1572,101,1471,0
08X071,20190412,1572,133,1439,0
08X071,20190415,1571,139,1432,0
08X071,20190416,1570,91,1479,0
08X071,20190417,1570,95,1475,0
08X071,20190418,1568,155,1413,0
08X071,20190429,1565,107,1458,0
08X071,20190430,1565,74,1491,0
08X071,20190501,1565,54,1511,0
08X071,20190502,1565,59,1506,0
08X071,20190503,1565,109,1455,1
08X071,20190506,1567,107,1459,1
08X071,20190507,1565,102,1463,0
08X071,20190508,1565,82,1483,0
08X071,20190509,1565,73,1492,0
08X071,20190510,1564,205,1359,0
08X071,20190513,1564,146,1418,0
08X071,20190514,1563,110,1453,0
08X071,20190515,1563,93,1470,0
08X071,20190516,1563,93,1470,0
08X071,20190517,1563,117,1446,0
08X071,20190520,1563,133,1430,0
08X071,20190521,1563,70,1493,0
08X071,20190522,1563,64,1498,1
08X071,20190523,1563,105,1458,0
08X071,20190524,1563,173,1390,0
08X071,20190528,1564,119,1445,0
08X071,20190529,1564,75,1489,0
08X071,20190530,1564,81,1483,0
08X071,20190531,1564,103,1461,0
08X071,20190603,1564,115,1448,1
08X071,20190605,1563,138,1425,0
08X071,20190607,1563,166,1397,0
08X071,20190610,1563,156,1407,0
08X071,20190612,1563,87,1476,0
08X071,20190613,1563,138,1425,0
08X071,20190614,1563,105,1458,0
08X071,20190617,1564,163,1401,0
08X071,20190618,1564,196,1366,2
08X071,20190619,1564,136,1426,2
08X071,20190620,1564,175,1389,0
08X071,20190621,1564,295,1268,1
08X071,20190624,1565,265,1298,2
08X071,20190625,1565,395,1168,2
08X071,20190626,1565,197,1366,2
08X072,20180905,754,85,669,0
08X072,20180906,751,53,698,0
08X072,20180907,751,71,680,0
08X072,20180912,752,36,716,0
08X072,20180913,753,33,720,0
08X072,20180914,753,48,705,0
08X072,20180917,751,41,710,0
08X072,20180918,753,44,709,0
08X072,20180920,753,38,715,0
08X072,20180921,753,56,697,0
08X072,20180924,752,62,690,0
08X072,20180925,753,92,661,0
08X072,20180926,752,47,705,0
08X072,20180927,752,47,705,0
08X072,20180928,751,74,677,0
08X072,20181001,746,53,693,0
08X072,20181002,745,39,706,0
08X072,20181003,745,38,707,0
08X072,20181004,746,41,705,0
08X072,20181005,747,54,693,0
08X072,20181009,751,57,694,0
08X072,20181010,751,40,711,0
08X072,20181011,751,53,698,0
08X072,20181012,751,54,697,0
08X072,20181015,752,58,694,0
08X072,20181016,752,44,708,0
08X072,20181017,751,45,706,0
08X072,20181018,751,42,709,0
08X072,20181019,751,56,695,0
08X072,20181022,753,53,700,0
08X072,20181023,752,59,693,0
08X072,20181024,752,53,699,0
08X072,20181025,753,59,694,0
08X072,20181026,753,63,690,0
08X072,20181029,755,53,702,0
08X072,20181030,757,60,697,0
08X072,20181031,757,100,657,0
08X072,20181101,756,72,684,0
08X072,20181102,756,79,677,0
08X072,20181105,756,58,698,0
08X072,20181107,758,30,728,0
08X072,20181108,759,54,705,0
08X072,20181109,759,61,698,0
08X072,20181113,761,90,671,0
08X072,20181114,761,36,725,0
08X072,20181115,761,258,503,0
08X072,20181116,761,195,566,0
08X072,20181119,758,42,716,0
08X072,20181120,757,49,708,0
08X072,20181121,757,91,666,0
08X072,20181126,754,76,678,0
08X072,20181127,752,60,692,0
08X072,20181128,753,67,686,0
08X072,20181129,753,58,695,0
08X072,20181130,753,76,677,0
08X072,20181203,753,65,688,0
08X072,20181204,754,58,696,0
08X072,20181205,752,59,693,0
08X072,20181206,752,66,686,0
08X072,20181207,752,69,683,0
08X072,20181210,753,72,681,0
08X072,20181211,754,46,708,0
08X072,20181212,754,50,704,0
08X072,20181213,754,76,678,0
08X072,20181214,754,79,675,0
08X072,20181217,754,79,675,0
08X072,20181218,754,69,685,0
08X072,20181219,754,72,682,0
08X072,20181220,754,80,674,0
08X072,20181221,754,170,584,0
08X072,20190102,758,143,615,0
08X072,20190103,758,80,678,0
08X072,20190104,758,77,681,0
08X072,20190107,758,52,706,0
08X072,20190108,760,73,687,0
08X072,20190109,760,60,700,0
08X072,20190110,760,51,709,0
08X072,20190111,760,96,664,0
08X072,20190114,761,82,679,0
08X072,20190115,761,71,690,0
08X072,20190116,762,60,702,0
08X072,20190117,762,71,691,0
08X072,20190118,762,147,615,0
08X072,20190122,762,129,633,0
08X072,20190123,762,60,702,0
08X072,20190124,762,98,664,0
08X072,20190125,762,77,685,0
08X072,20190128,761,78,683,0
08X072,20190129,761,58,703,0
08X072,20190130,761,98,663,0
08X072,20190131,761,351,354,56
08X072,20190201,762,111,651,0
08X072,20190204,762,89,673,0
08X072,20190206,761,64,697,0
08X072,20190207,761,75,686,0
08X072,20190208,761,85,676,0
08X072,20190211,761,57,704,0
08X072,20190212,762,159,603,0
08X072,20190213,762,47,715,0
08X072,20190214,761,34,727,0
08X072,20190215,761,80,681,0
08X072,20190225,760,92,668,0
08X072,20190226,761,60,701,0
08X072,20190227,761,39,722,0
08X072,20190228,761,56,705,0
08X072,20190301,761,130,631,0
08X072,20190305,761,48,713,0
08X072,20190306,761,59,702,0
08X072,20190307,760,64,696,0
08X072,20190308,760,77,683,0
08X072,20190311,762,75,687,0
08X072,20190312,763,63,700,0
08X072,20190313,763,40,723,0
08X072,20190314,763,229,534,0
08X072,20190315,764,71,693,0
08X072,20190318,764,57,707,0
08X072,20190319,764,64,700,0
08X072,20190320,764,56,708,0
08X072,20190321,762,66,696,0
08X072,20190322,762,89,673,0
08X072,20190325,762,46,716,0
08X072,20190326,763,63,700,0
08X072,20190327,763,47,716,0
08X072,20190328,760,43,717,0
08X072,20190329,760,71,689,0
08X072,20190401,760,56,704,0
08X072,20190402,760,40,720,0
08X072,20190403,759,38,721,0
08X072,20190404,759,55,704,0
08X072,20190405,759,93,666,0
08X072,20190408,759,70,689,0
08X072,20190409,760,47,713,0
08X072,20190410,760,39,721,0
08X072,20190411,760,48,712,0
08X072,20190412,760,67,693,0
08X072,20190415,760,83,677,0
08X072,20190416,760,55,705,0
08X072,20190417,760,38,722,0
08X072,20190418,760,78,682,0
08X072,20190429,760,69,691,0
08X072,20190430,760,61,699,0
08X072,20190501,760,40,720,0
08X072,20190502,760,42,718,0
08X072,20190503,760,73,687,0
08X072,20190506,762,48,714,0
08X072,20190507,763,50,713,0
08X072,20190508,763,57,706,0
08X072,20190509,762,51,711,0
08X072,20190510,762,68,694,0
08X072,20190513,762,90,672,0
08X072,20190514,762,53,709,0
08X072,20190515,762,69,637,56
08X072,20190516,762,53,709,0
08X072,20190517,762,72,690,0
08X072,20190520,761,73,688,0
08X072,20190521,761,54,707,0
08X072,20190522,760,58,702,0
08X072,20190523,760,59,701,0
08X072,20190524,760,88,672,0
08X072,20190528,758,94,664,0
08X072,20190529,758,64,694,0
08X072,20190530,758,72,686,0
08X072,20190531,758,60,698,0
08X072,20190603,759,70,689,0
08X072,20190605,760,75,685,0
08X072,20190607,760,103,657,0
08X072,20190610,760,130,630,0
08X072,20190612,760,53,707,0
08X072,20190613,760,108,652,0
08X072,20190614,760,102,658,0
08X072,20190617,760,89,671,0
08X072,20190618,760,109,651,0
08X072,20190619,760,82,678,0
08X072,20190620,760,100,660,0
08X072,20190621,760,170,590,0
08X072,20190624,760,186,574,0
08X072,20190625,760,325,435,0
08X072,20190626,759,185,574,0
08X075,20180905,574,75,499,0
08X075,20180906,584,59,525,0
08X075,20180907,587,65,522,0
08X075,20180912,589,49,540,0
08X075,20180913,588,45,543,0
08X075,20180914,589,63,526,0
08X075,20180917,585,42,543,0
08X075,20180918,586,46,540,0
08X075,20180920,587,38,549,0
08X075,20180921,587,53,534,0
08X075,20180924,590,45,545,0
08X075,20180925,590,67,523,0
08X075,20180926,591,42,549,0
08X075,20180927,592,31,561,0
08X075,20180928,592,58,534,0
08X075,20181001,591,43,548,0
08X075,20181002,591,31,560,0
08X075,20181003,591,28,563,0
08X075,20181004,591,33,558,0
08X075,20181005,590,42,548,0
08X075,20181009,591,31,560,0
08X075,20181010,591,29,562,0
08X075,20181011,591,37,554,0
08X075,20181012,592,65,527,0
08X075,20181015,591,58,533,0
08X075,20181016,591,46,545,0
08X075,20181017,590,37,553,0
08X075,20181018,591,45,546,0
08X075,20181019,591,40,551,0
08X075,20181022,591,36,555,0
08X075,20181023,591,50,541,0
08X075,20181024,590,41,549,0
08X075,20181025,590,51,539,0
08X075,20181026,590,51,539,0
08X075,20181029,587,44,543,0
08X075,20181030,588,41,547,0
08X075,20181031,588,87,501,0
08X075,20181101,589,52,537,0
08X075,20181102,590,55,534,1
08X075,20181105,591,49,541,1
08X075,20181107,591,40,550,1
08X075,20181108,591,41,549,1
08X075,20181109,592,30,561,1
08X075,20181113,593,64,528,1
08X075,20181114,595,31,564,0
08X075,20181115,595,185,409,1
08X075,20181116,595,171,423,1
08X075,20181119,596,43,553,0
08X075,20181120,597,50,546,1
08X075,20181121,596,74,522,0
08X075,20181126,594,49,545,0
08X075,20181127,592,47,544,1
08X075,20181128,594,50,544,0
08X075,20181129,594,48,545,1
08X075,20181130,594,62,531,1
08X075,20181203,596,47,549,0
08X075,20181204,596,39,556,1
08X075,20181205,595,44,551,0
08X075,20181206,595,36,558,1
08X075,20181207,595,55,539,1
08X075,20181210,596,63,533,0
08X075,20181211,596,32,563,1
08X075,20181212,596,46,549,1
08X075,20181213,595,56,538,1
08X075,20181214,595,73,521,1
08X075,20181217,595,63,532,0
08X075,20181218,595,60,534,1
08X075,20181219,593,61,532,0
08X075,20181220,593,45,547,1
08X075,20181221,593,105,487,1
08X075,20190102,589,128,461,0
08X075,20190103,589,74,515,0
08X075,20190104,589,65,524,0
08X075,20190107,590,61,529,0
08X075,20190108,591,56,535,0
08X075,20190109,592,48,543,1
08X075,20190110,593,65,527,1
08X075,20190111,596,69,527,0
08X075,20190114,596,52,544,0
08X075,20190115,597,42,555,0
08X075,20190116,598,47,551,0
08X075,20190117,598,43,555,0
08X075,20190118,598,103,495,0
08X075,20190122,594,85,509,0
08X075,20190123,593,35,558,0
08X075,20190124,593,59,534,0
08X075,20190125,592,41,551,0
08X075,20190128,591,41,550,0
08X075,20190129,591,44,547,0
08X075,20190130,590,68,522,0
08X075,20190131,590,252,338,0
08X075,20190201,590,78,512,0
08X075,20190204,590,67,523,0
08X075,20190206,592,30,562,0
08X075,20190207,590,27,563,0
08X075,20190208,590,46,544,0
08X075,20190211,590,52,538,0
08X075,20190212,587,111,476,0
08X075,20190213,587,46,541,0
08X075,20190214,587,25,562,0
08X075,20190215,587,53,534,0
08X075,20190225,585,56,529,0
08X075,20190226,585,38,547,0
08X075,20190227,584,33,551,0
08X075,20190228,584,34,550,0
08X075,20190301,584,80,504,0
08X075,20190305,585,23,562,0
08X075,20190306,585,38,547,0
08X075,20190307,585,31,554,0
08X075,20190308,585,36,549,0
08X075,20190311,584,52,532,0
08X075,20190312,585,30,555,0
08X075,20190313,585,26,559,0
08X075,20190314,585,131,454,0
08X075,20190315,586,43,543,0
08X075,20190318,585,39,546,0
08X075,20190319,584,32,552,0
08X075,20190320,584,30,554,0
08X075,20190321,584,47,537,0
08X075,20190322,584,63,521,0
08X075,20190325,583,30,553,0
08X075,20190326,583,21,562,0
08X075,20190327,583,28,555,0
08X075,20190328,583,31,552,0
08X075,20190329,583,32,551,0
08X075,20190401,583,41,542,0
08X075,20190402,583,24,559,0
08X075,20190403,584,25,559,0
08X075,20190404,585,38,547,0
08X075,20190405,585,42,543,0
08X075,20190408,585,55,530,0
08X075,20190409,585,30,555,0
08X075,20190410,585,23,501,61
08X075,20190411,585,27,558,0
08X075,20190412,585,33,552,0
08X075,20190415,585,52,533,0
08X075,20190416,586,17,569,0
08X075,20190417,586,31,555,0
08X075,20190418,586,51,535,0
08X075,20190429,587,50,537,0
08X075,20190430,587,44,543,0
08X075,20190501,589,24,565,0
08X075,20190502,588,30,558,0
08X075,20190503,589,49,540,0
08X075,20190506,587,51,536,0
08X075,20190507,587,37,550,0
08X075,20190508,588,31,557,0
08X075,20190509,588,28,560,0
08X075,20190510,587,50,537,0
08X075,20190513,587,57,530,0
08X075,20190514,588,34,554,0
08X075,20190515,588,33,555,0
08X075,20190516,590,28,562,0
08X075,20190517,590,55,535,0
08X075,20190520,592,42,550,0
08X075,20190521,592,32,560,0
08X075,20190522,593,44,549,0
08X075,20190523,593,56,537,0
08X075,20190524,593,57,536,0
08X075,20190528,593,56,537,0
08X075,20190529,593,44,549,0
08X075,20190530,593,39,554,0
08X075,20190531,593,65,528,0
08X075,20190603,593,71,522,0
08X075,20190605,593,131,462,0
08X075,20190607,593,60,533,0
08X075,20190610,593,71,522,0
08X075,20190612,594,44,550,0
08X075,20190613,594,65,529,0
08X075,20190614,594,64,530,0
08X075,20190617,594,64,530,0
08X075,20190618,594,85,509,0
08X075,20190619,594,56,538,0
08X075,20190620,594,69,525,0
08X075,20190621,594,146,448,0
08X075,20190624,594,190,404,0
08X075,20190625,594,230,364,0
08X075,20190626,594,177,417,0
08X093,20180905,315,30,285,0
08X093,20180906,324,23,301,0
08X093,20180907,326,24,302,0
08X093,20180912,326,21,305,0
08X093,20180913,327,19,308,0
08X093,20180914,328,28,300,0
08X093,20180917,330,27,303,0
08X093,20180918,329,28,301,0
08X093,20180920,329,27,302,0
08X093,20180921,328,26,302,0
08X093,20180924,328,23,305,0
08X093,20180925,328,47,281,0
08X093,20180926,328,20,308,0
08X093,20180927,329,19,310,0
08X093,20180928,328,21,307,0
08X093,20181001,327,16,311,0
08X093,20181002,326,30,296,0
08X093,20181003,327,18,309,0
08X093,20181004,335,22,313,0
08X093,20181005,338,32,306,0
08X093,20181009,338,17,321,0
08X093,20181010,340,28,312,0
08X093,20181011,341,31,310,0
08X093,20181012,342,30,312,0
08X093,20181015,342,34,308,0
08X093,20181016,340,30,310,0
08X093,20181017,340,28,312,0
08X093,20181018,340,35,305,0
08X093,20181019,338,31,307,0
08X093,20181022,338,30,308,0
08X093,20181023,340,24,316,0
08X093,20181024,340,22,318,0
08X093,20181025,340,23,317,0
08X093,20181026,340,35,305,0
08X093,20181029,339,35,304,0
08X093,20181030,340,27,313,0
08X093,20181031,341,38,303,0
08X093,20181101,341,35,306,0
08X093,20181102,341,31,310,0
08X093,20181105,341,22,319,0
08X093,20181107,341,12,329,0
08X093,20181108,341,18,323,0
08X093,20181109,342,22,320,0
08X093,20181113,342,31,311,0
08X093,20181114,342,19,323,0
08X093,20181115,342,110,232,0
08X093,20181116,342,105,237,0
08X093,20181119,342,20,322,0
08X093,20181120,342,23,319,0
08X093,20181121,342,50,292,0
08X093,20181126,342,38,304,0
08X093,20181127,342,28,314,0
08X093,20181128,342,17,325,0
08X093,20181129,342,34,308,0
08X093,20181130,342,22,320,0
08X093,20181203,342,32,310,0
08X093,20181204,342,28,314,0
08X093,20181205,342,18,324,0
08X093,20181206,341,23,318,0
08X093,20181207,342,31,311,0
08X093,20181210,341,37,304,0
08X093,20181211,340,37,303,0
08X093,20181212,340,29,311,0
08X093,20181213,340,28,312,0
08X093,20181214,340,38,302,0
08X093,20181217,340,41,299,0
08X093,20181218,340,32,308,0
08X093,20181219,340,31,309,0
08X093,20181220,341,23,318,0
08X093,20181221,341,74,266,1
08X093,20190102,343,77,266,0
08X093,20190103,344,33,311,0
08X093,20190104,344,46,298,0
08X093,20190107,345,36,309,0
08X093,20190108,343,28,314,1
08X093,20190109,343,36,307,0
08X093,20190110,344,25,319,0
08X093,20190111,344,31,313,0
08X093,20190114,344,40,304,0
08X093,20190115,344,28,316,0
08X093,20190116,344,23,321,0
08X093,20190117,344,26,318,0
08X093,20190118,344,71,273,0
08X093,20190122,344,58,286,0
08X093,20190123,345,27,318,0
08X093,20190124,344,32,312,0
08X093,20190125,344,37,307,0
08X093,20190128,345,31,314,0
08X093,20190129,345,37,308,0
08X093,20190130,347,44,303,0
08X093,20190131,347,153,194,0
08X093,20190201,347,52,295,0
08X093,20190204,347,28,319,0
08X093,20190206,347,14,333,0
08X093,20190207,347,25,322,0
08X093,20190208,347,25,322,0
08X093,20190211,346,30,316,0
08X093,20190212,346,75,271,0
08X093,20190213,346,31,233,82
08X093,20190214,346,28,318,0
08X093,20190215,347,50,297,0
08X093,20190225,347,31,316,0
08X093,20190226,351,22,329,0
08X093,20190227,351,18,333,0
08X093,20190228,351,19,332,0
08X093,20190301,353,47,306,0
08X093,20190305,352,28,324,0
08X093,20190306,352,32,320,0
08X093,20190307,352,25,327,0
08X093,20190308,352,35,317,0
08X093,20190311,352,27,325,0
08X093,20190312,353,26,327,0
08X093,20190313,353,15,338,0
08X093,20190314,353,101,252,0
08X093,20190315,353,45,308,0
08X093,20190318,353,41,312,0
08X093,20190319,352,24,328,0
08X093,20190320,352,23,329,0
08X093,20190321,352,32,320,0
08X093,20190322,352,42,310,0
08X093,20190325,351,27,324,0
08X093,20190326,352,31,321,0
08X093,20190327,352,18,334,0
08X093,20190328,353,28,325,0
08X093,20190329,353,27,326,0
08X093,20190401,353,35,318,0
08X093,20190402,353,22,331,0
08X093,20190403,353,17,336,0
08X093,20190404,353,29,324,0
08X093,20190405,353,44,309,0
08X093,20190408,353,37,316,0
08X093,20190409,353,37,316,0
08X093,20190410,354,30,324,0
08X093,20190411,354,24,330,0
08X093,20190412,354,35,319,0
08X093,20190415,354,36,318,0
08X093,20190416,354,32,322,0
08X093,20190417,354,29,325,0
08X093,20190418,354,38,316,0
08X093,20190429,354,43,311,0
08X093,20190430,354,31,323,0
08X093,20190501,355,20,335,0
08X093,20190502,356,19,337,0
08X093,20190503,356,36,320,0
08X093,20190506,356,28,328,0
08X093,20190507,356,24,332,0
08X093,20190508,356,25,331,0
08X093,20190509,356,27,329,0
08X093,20190510,356,32,324,0
08X093,20190513,356,44,312,0
08X093,20190514,357,33,324,0
08X093,20190515,357,41,316,0
08X093,20190516,357,29,328,0
08X093,20190517,357,42,315,0
08X093,20190520,357,27,330,0
08X093,20190521,357,29,328,0
08X093,20190522,357,18,339,0
08X093,20190523,357,44,313,0
08X093,20190524,357,26,331,0
08X093,20190528,357,43,314,0
08X093,20190529,357,39,318,0
08X093,20190530,357,31,326,0
08X093,20190531,357,27,330,0
08X093,20190603,357,55,302,0
08X093,20190605,358,50,308,0
08X093,20190607,358,33,325,0
08X093,20190610,358,45,313,0
08X093,20190612,358,30,328,0
08X093,20190613,358,37,321,0
08X093,20190614,358,38,320,0
08X093,20190617,358,35,323,0
08X093,20190618,358,58,300,0
08X093,20190619,358,58,300,0
08X093,20190620,358,58,300,0
08X093,20190621,358,106,252,0
08X093,20190624,358,141,217,0
08X093,20190625,358,170,188,0
08X093,20190626,358,164,194,0
08X100,20180905,546,79,467,0
08X100,20180906,543,61,482,0
08X100,20180907,547,59,488,0
08X100,20180912,545,34,511,0
08X100,20180913,547,29,518,0
08X100,20180914,550,40,510,0
08X100,20180917,549,35,514,0
08X100,20180918,549,41,508,0
08X100,20180920,551,34,517,0
08X100,20180921,551,45,506,0
08X100,20180924,551,28,523,0
08X100,20180925,550,54,496,0
08X100,20180926,550,39,511,0
08X100,20180927,551,29,522,0
08X100,20180928,551,48,503,0
08X100,20181001,550,39,511,0
08X100,20181002,550,21,529,0
08X100,20181003,548,21,527,0
08X100,20181004,549,17,532,0
08X100,20181005,550,36,514,0
08X100,20181009,548,26,522,0
08X100,20181010,548,26,522,0
08X100,20181011,549,41,508,0
08X100,20181012,550,54,496,0
08X100,20181015,556,34,522,0
08X100,20181016,556,28,528,0
08X100,20181017,556,33,523,0
08X100,20181018,557,44,513,0
08X100,20181019,557,43,514,0
08X100,20181022,557,39,518,0
08X100,20181023,560,41,519,0
08X100,20181024,560,39,521,0
08X100,20181025,559,31,528,0
08X100,20181026,559,35,524,0
08X100,20181029,558,45,513,0
08X100,20181030,558,31,527,0
08X100,20181031,559,96,463,0
08X100,20181101,559,41,518,0
08X100,20181102,559,47,512,0
08X100,20181105,558,39,519,0
08X100,20181107,563,40,523,0
08X100,20181108,563,37,526,0
08X100,20181109,562,35,527,0
08X100,20181113,563,52,511,0
08X100,20181114,565,25,540,0
08X100,20181115,564,176,388,0
08X100,20181116,565,173,392,0
08X100,20181119,565,30,535,0
08X100,20181120,565,34,531,0
08X100,20181121,565,80,485,0
08X100,20181126,566,29,537,0
08X100,20181127,567,32,535,0
08X100,20181128,568,33,535,0
08X100,20181129,568,27,541,0
08X100,20181130,568,41,527,0
08X100,20181203,569,45,524,0
08X100,20181204,568,38,530,0
08X100,20181205,568,42,526,0
08X100,20181206,568,64,504,0
08X100,20181207,569,50,519,0
08X100,20181210,569,41,528,0
08X100,20181211,569,36,533,0
08X100,20181212,569,41,528,0
08X100,20181213,569,43,526,0
08X100,20181214,569,43,526,0
08X100,20181217,568,35,533,0
08X100,20181218,568,58,510,0
08X100,20181219,568,57,511,0
08X100,20181220,569,57,512,0
08X100,20181221,568,153,415,0
08X100,20190102,571,123,448,0
08X100,20190103,574,53,521,0
08X100,20190104,574,70,504,0
08X100,20190107,576,45,531,0
08X100,20190108,578,44,534,0
08X100,20190109,578,31,547,0
08X100,20190110,578,47,531,0
08X100,20190111,579,70,509,0
08X100,20190114,580,58,522,0
08X100,20190115,579,50,529,0
08X100,20190116,579,44,535,0
08X100,20190117,579,44,535,0
08X100,20190118,577,93,484,0
08X100,20190122,577,78,499,0
08X100,20190123,576,52,524,0
08X100,20190124,576,61,515,0
08X100,20190125,576,50,526,0
08X100,20190128,576,61,515,0
08X100,20190129,574,42,532,0
08X100,20190130,574,53,521,0
08X100,20190131,574,263,276,35
08X100,20190201,573,71,502,0
08X100,20190204,575,54,521,0
08X100,20190206,575,24,551,0
08X100,20190207,574,40,534,0
08X100,20190208,574,33,541,0
08X100,20190211,574,60,514,0
08X100,20190212,574,98,476,0
08X100,20190213,574,37,537,0
08X100,20190214,574,27,547,0
08X100,20190215,573,65,508,0
08X100,20190225,572,67,505,0
08X100,20190226,572,29,543,0
08X100,20190227,572,44,528,0
08X100,20190228,572,52,520,0
08X100,20190301,572,68,504,0
08X100,20190305,575,29,546,0
08X100,20190306,578,43,535,0
08X100,20190307,578,36,542,0
08X100,20190308,579,47,532,0
08X100,20190311,578,62,516,0
08X100,20190312,579,48,531,0
08X100,20190313,581,37,544,0
08X100,20190314,581,176,405,0
08X100,20190315,582,49,533,0
08X100,20190318,582,43,539,0
08X100,20190319,581,38,543,0
08X100,20190320,581,43,538,0
08X100,20190321,580,41,539,0
08X100,20190322,580,77,503,0
08X100,20190325,580,54,526,0
08X100,20190326,580,56,524,0
08X100,20190327,580,53,527,0
08X100,20190328,580,52,528,0
08X100,20190329,579,64,515,0
08X100,20190401,579,69,510,0
08X100,20190402,579,50,529,0
08X100,20190403,579,42,537,0
08X100,20190404,578,53,525,0
08X100,20190405,574,57,517,0
08X100,20190408,574,51,523,0
08X100,20190409,573,44,529,0
08X100,20190410,570,51,519,0
08X100,20190411,570,61,509,0
08X100,20190412,567,47,520,0
08X100,20190415,567,68,499,0
08X100,20190416,567,56,511,0
08X100,20190417,567,48,519,0
